imdb_id,director,original_title,genre,overview
tt0041675,Lesley Selander,The Mysterious Desperado,Action,A cowboy is accused of his father's murder.
tt0041642,Lesley Selander,Masked Raiders,Western,"Texas Rangers Tim Holt and Richard Martin are dispatched to halt a gang of masked outlaws terrorizing the frontier. Infiltrating the gang, Holt and Martin learn that the raiders are operating altruistically, robbing from the rich to give to the poor."
tt0041917,Lesley Selander,Stampede,Western,"Brothers Mike and Tim McCall own a large ranch in Arizona, using the surrounding lands for grazing cattle. Stanley Cox and LeRoy Stanton sell this land to settlers who arrive to find it bone dry, as a dam on the McCall ranch controls the water. Among the settlers are John Dawson and his daughter Connie. The latter goes to the nearest town to take action, but Sheriff Ball tells him there is nothing he can do. Tim falls for Connie but Mike is unimpressed with her charms. While returning from a town dance, Tim discovers Stanton trying to dynamite the dam, and is killed in the ensuing gunfight. Stanton later sends his men to stampede the cattle while he and Cox blow up the dam. Despite the efforts of Mike and Sheriff Ball, the cattle are wiped out and Mike races to the dam and kills Stanton in a gunfight."
tt0041882,Lesley Selander,Sky Dragon,Adventure,"All the passengers on an airplane headed for San Francisco are drugged, and when they wake up, it is discovered that a quarter-million dollars is missing. Charlie Chan--and, of course, his #1 son--must discover the identity of the person who doped the passengers and stole the money."
tt0041832,Lesley Selander,Rustlers,Western,"Another of RKO's profitable Tim Holt western series, Rustlers costars Holt with his popular sidekick Richard Martin (as Chico Rafferty). Holt and Martin are arrested by sheriff Harry Shannon, who accuses them of being members of a vicious rustling gang. Actually Shannon is the head of the operation; he hopes to throw suspicion off himself by framing Our Heroes for the crime."
tt0041211,Lesley Selander,Brothers in the Saddle,Western,"When he thinks his brother has let him down, a cowboy goes bad."
tt0040470,Lesley Selander,Indian Agent,Western,Honest government agent Tim Holt sets out to find the men responsible for stealing food supplies from an Indian reservation.
tt0040845,Lesley Selander,Strike It Rich,Comedy,"When not drinking and fighting, three wildcatters in search of a gusher are enthusiastically drilling for black gold. The trouble begins when one of them grows dissatisfied with their lifestyle and quits so he can be with his new wife. Unfortunately for him, soon after he leaves, the other two find their gusher and become filthy rich. The impoverished quitter is envious and begins looking for an obscure law that will force his pals to share."
tt0040154,Lesley Selander,Belle Starr's Daughter,Western,The daughter of famous outlaw Belle Starr arrives at the town where her mother was murdered to find her killer.
tt0040411,Lesley Selander,Guns of Hate,Western,"Ben Jason has found a lost gold mine. When Morgan learns this, he and his henchman chase down Jason and kill him. Banning and sidekick Rafferty arrive on the scene only to be arrested and jailed for the murder. They escape from jail and now have to find the real killers to clear their name."
tt0033996,Lesley Selander,Panhandle,Western,"An ex-gunfighter (Rod Cameron) woos two women while avenging his brother, victim of a crooked gambler."
tt0039758,Lesley Selander,The Red Stallion,Western,"Family film about an elderly rancher, her young grandson, and the horse that the child raises from a colt."
tt0039194,Lesley Selander,Blackmail,Action,A private detective is offered a job protecting a rich business man from suspected blackmail. Before he can accept the case a murder is uncovered.
tt0039780,Lesley Selander,Robin Hood Of Texas,Western,"When the bank is robbed, Gene and the boys are singing nearby and the Chief arrests them as gang members but lets them go thinking they will lead them to the others."
tt0039795,Lesley Selander,Saddle Pals,Western,"Saddle Pals hits a new low for Gene Autry's postwar Republic westerns, containing literally no action at all. Autry is drawn into the plot when he's given power of attorney in a property settlement involving his old pal (Sterling Holloway) and a gang of land swindlers. The pal then goes on an extended vacation, leaving Autry to sort things out."
tt0039552,Lesley Selander,Last Frontier Uprising,Western,"Singing cowboy Monte Hale plays ""himself"" in the Republic western Last Frontier Uprising. Actually, he's not really himself, but a federal agent, dispatched to Texas to buy horses on behalf of the government. Hale runs up against a vicious gang of horse thieves, including such veteran western hard cases as Roy Barcroft and Philip van Zandt. The romantic interest is in the dainty hands of Adrian Booth, who used to go by the name of Lorna Gray. Put together with the standard Republic efficiency, The Last Frontier Uprising benefits from the breathless direction of Lesley Selander."
tt0038816,Lesley Selander,Out California Way,Western,"Newcomer Monte Hale is tying to just get a job in western films when he meet young Danny McCoy and his sister Gloria. Danny is trying to get his horse, ""Pardner"" into films. Monte sings a song and ""Pardner"" does some tricks and a casting director notices. Monte gets a singing-cowboy role and the horse gets a bit, but there is an accidental explosion, engineered by western star Rod Mason, who is jealous of Monte, and the horse is badly scared and blows his lines."
tt0038775,Lesley Selander,Night Train to Memphis,Action,A mountain community is thrown into turmoil as the townspeople debate the advantages and disadvantages of having a railroad.
tt0039042,Lesley Selander,Traffic in Crime,Action,"Police Chief Jim Murphy, in a crime-ridden city, deputizes newspaper-reporter Sam Wire, to work as an undercover operative to rid the town of the gangster element. Sam taunts and tricks the two leading gangsters, a mob girl, 'Silk"" Cantrell, and a bribe-taking police official, into setting ambushes and death-traps for him, which backfire on them, and achieve his assignment directive."
tt0038828,Lesley Selander,Passkey to Danger,Crime,An advertising man's new campaign for a fashion designer attracts the attention of mysterious characters.
tt0038402,Lesley Selander,The Catman of Paris,Horror,"When author Charles Regnier (Carl Esmond) returns to Paris with a best-selling book that criticizes the government, he's tormented by frequent blackouts. After a mysterious cat-like creature slaughters people close to him, Charles is suspected of murder. Charles fears that he is the beast, but his paramour, Marie (Lenore Aubert), and best friend, Henry (Douglass Dumbrille), believe he's innocent ... until the creature begins to stalk Marie (from Netflix description)."
tt0037693,Lesley Selander,The Fatal Witness,Drama,A playboy produces an airtight alibi when he is questioned about the murder of his wealthy aunt.
tt0037839,Lesley Selander,Jungle Raiders,Action,"Greedy traders have kidnapped a researcher, hoping he will reveal the location of a treasure in a hidden village.  Family and friends of the researcher come looking for him.  Adventure ensues."
tt0037986,Lesley Selander,Phantom of the Plains,Western,Red Ryder tries to warn a duchess that her newfound beau has a history of murdering his wives.
tt0038185,Lesley Selander,Trail of Kit Carson,Western,"Bill Harmon receives a letter from his partner, Dave MacRoy informing him of a rich gold strike in their California mine. Arriving there, Bill learns from elderly miner John Benton that Dave is dead and that he sold the mine at a strangely low price the night before his supposed accidental death. Harmon suspects murder."
tt0038169,Lesley Selander,Three's a Crowd,Mystery,What would you do in this house of fear... if you knew that your husband killed your former flame?
tt0038214,Lesley Selander,The Vampire's Ghost,Horror,"In a small African port, a tawdry bar is run by a old man named Webb Fallon. Fallon is actually a vampire, but he is becoming weary of his ""life"" of the past few hundred years."
tt0217521,Lesley Selander,Great Stagecoach Robbery,Western,"In this western, Red Ryder tries to be a good example for a young man who idolizes his father, an outlaw. The boy wants to follow in his father's footsteps when the hero intervenes."
tt0037270,Lesley Selander,Sheriff of Las Vegas,Western,"In this western, brave Red Ryder and his sidekick save a murdered judge's son from going to jail by proving that someone else killed his father."
tt0036827,Lesley Selander,Firebrands Of Arizona,Western,"The sheriff camps outside of town and tries to arrest Froggy and Sunset, but a gang of outlaws helps them get away."
tt0037271,Lesley Selander,Sheriff of Sundown,Western,"Bringing his large cattle herd to Sundown, rancher Tex Jordan must sell his cattle to corrupt baron Jack Hatfield. He does OK but learns Hatfield is cheating the small outfits. When one refuses to sell he is murdered and Tex then decides to stay and take up the fight. He is appointed a special Agent by the Governor but unknonw to him the Governor's Secretary is a spy for Hatfield and reveals his plans."
tt0036707,Lesley Selander,Cheyenne Wildcat,Western,"Bill Elliot is back as Red Ryder in Cheyenne Wildcat. Also back are Ryder's perennial cohorts Little Beaver (Bobby Blake, later Robert Blake of Baretta fame) and the Duchess (Alice Fleming). When not pummeling the bad guys, Ryder is the reluctant apex of a love triangle."
tt0037309,Lesley Selander,Stagecoach to Monterey,Western,"Barstow and Stevens are forcing the local printer to print fake silver certificates which they then sell. Treasury Agents Chick Weaver and Throckmorton Snodgrass arrive working under cover. But when Chick's true identity as an Agent is revealed, Barstow sends his henchmen to finish him off."
tt0036662,Lesley Selander,Bordertown Trail,Western,"The election to determine if Texas will become a state is near and men opposed are running contraband across the border. Sunset and Frog are Border Patrolmen and have an agent that tips them off by carrier pigeon. The Army arrives and the commander is Sunset's brother. When the agent is found out and murdered, his fake replacement then leads the soldiers astray."
tt0036689,Lesley Selander,Call of the Rockies,Western,"Cowboy Sunset Carson teams up with Frog Millhouse on a routine supply trip to Placer City. Before long, the duo find themselves ambushed by a team of dastardly highwaymen embroiled in an extortion ring. Sunset and Frog must then go undercover to set things right for a mining town under siege. Galloping hooves, spittin' six shooters, and all manner of disreputable behavior ensue."
tt0036835,Lesley Selander,Forty Thieves,Western,"When he runs for sheriff, Hoppy is beaten by Jerry Doyle, the gutless wonder voted for by every crook in town. When Hoppy moves to have the new sheriff impeached, outlaw leader Tad Hammond hires forty gunslingers to stop him. Stop Hoppy? Hah!"
tt0037030,Lesley Selander,Lumberjack,Western,Julie's husband has been murdered and land agents want her to sign away her property rights. Hoppy warns against this but she does so anyway. It looks as though she will be unable to deliver the timber called for in her agreement. Hoppy has to make the lumber deal happened and solve the murder.
tt0037224,Lesley Selander,Riders of the Deadline,Western,"When Hoppy's falsely accused young friend is killed while supposedly trying to escape from jail, an embittered Hoppy is blamed and drummed out of the Texas Rangers."
tt0035663,Lesley Selander,Bar 20,Western,"Stagecoach robbers take the money Hoppy was going to use to buy cattle so Hoppy, California and Lin go after them."
tt0035744,Lesley Selander,Colt Comrades,Action,"While oil drilling, Hoppy and California discover an underground well - a potential threat to Jebb Hardin's monopoly on water in the region."
tt0035700,Lesley Selander,Buckskin Frontier,Western,A railroad man and the owner of a freight line battle for control of a crucial mountain pass.
tt0035692,Lesley Selander,Border Patrol,Western,"When three Texas Rangers try to investigate kidnapped Mexicans being used as forced labor in the mines of Silver Bullet, they are framed for murder by the town's corrupt sheriff."
tt0034996,Lesley Selander,Lost Canyon,Western,"Burton is after Clark's ranch. He gets the banker to refuse to renew Clark's note and then sends his men to rustle his cattle. Hoppy is Clark's new foreman and is on to Burton's scheme. But just as he learns of the rustling and is about to go after the gang, the Sheriff arrives and arrests him for hiding Johnny who has been accused of robbery."
tt0036296,Lesley Selander,Red River Robin Hood,Western,"An honest cowpoke (Tim Holt) comes to the rescue when the ranchers of Red River, AZ have their property seized by a greedy businessman (Eddie Dew). This 1942 B-western, directed by Lesley Selander, also stars Barbara Moffett, Cliff Edwards, Otto Hoffman and Russell Wade."
tt0035487,Lesley Selander,Undercover Man,Western,A bandit who robs both Americans and Mexicans is causing each side of the border to blame the other. Hoppy has to settle matters.
tt0034494,Lesley Selander,Bandit Ranger,Western,"Rancher Clay Travers finds and brings in the body of ranger Frank Mattison, murdered on the road to Trail City, where he had been sent to deal with an outbreak of cattle rustling. Businessman Art Kenyon, who has hired gunman Ed Martin to impersonate Mattison to further his rustling schemes, quickly changes Martin's story and has Travers framed for the ranger's murder. Managing to escape, Travers must come up with proof to clear his name and bring the true killers to justice."
tt0034290,Lesley Selander,Thundering Hoofs,Western,Bill Underwood falls out with his father and chooses the life of a cowhand rather than take charge of his father's stage line.
tt0034105,Lesley Selander,Riders of the Timberline,Western,Hopalong Cassidy and Johnny Nelson ride to the mountains to help a man and his daughter save their logging business from someone who is sabotaging their efforts.
tt0034233,Lesley Selander,Stick to Your Guns,Western,"The Bar 20 boys are after Nevada and his gang of cattle rustlers. Hoppy and California join Nevada's gang under assumed names. Johnny and the rest of Bar 20 get directions from Winters and head out looking for Hoppy's signal. But Winters wanders on ahead and gets spotted. This lets Nevada trap them in a canyon and to make matters worse, Hoppy's masquerade has been exposed."
tt0034391,Lesley Selander,Wide Open Town,Adventure,"Belle Langtry runs a town being taken over by cattle rustlers. She is also a front for the outlaws, who are led by Steve Fraser. Hoppy gets elected sheriff and cleans up the town with help from the Bar 20 boys."
tt0034030,Lesley Selander,Pirates on Horseback,Western,"Hoppy, Lucky and California search for a mine owned by Trudy Pendleton after it was taken from her by thw swindling gambler Ace Gibson. They find the mine and Hoppy fights Gibson over it."
tt0034133,Lesley Selander,The Roundup,Western,"Originally written as a stage vehicle for corpulent character actor Macklyn Arbuckle, Ernest Day's The Roundup was first filmed in 1920 with Fatty Arbuckle (no relation) in the lead. By the time the film was remade in 1941, Arbuckle's character, a roly-poly frontier sheriff named Slim (!), was refashioned as a supporting role, with Jack Benny's radio announcer Don Wilson essaying the part. The plot, however, remained fairly intact: Upon hearing that her fiance Greg (Preston Foster) has been killed, Janet (Patricia Morison) agrees to marry rancher Steve (Richard Dix) on the rebound. On the day of the wedding, who should show up but Greg, determined to raise as much Hell as humanly possible"
tt0033546,Lesley Selander,Doomed Caravan,Western,"Stephen Westcott and Ed Martin scheme to put Jane Travers' wagon line out of business. They want to use it take over all the wagon- train traffic going west. Hoppy, California and Lucky must make sure that doesn't happen."
tt0033160,Lesley Selander,Three Men From Texas,Western,Hoppy and new sidekick California Carlson head to California to help out Lucky Jenkins.
tt0032330,Lesley Selander,Cherokee Strip,Western,"Richard Dix stars as Dave Morrell, the new marshal of Goliath, Oklahoma. Immediately upon arrival, Morrell finds himself at odds with banker Coy Barrett (Victor Jory), who is actually the leader of all local criminal activities."
tt0033099,Lesley Selander,Stagecoach War,Western,Hoppy is busy chasing stagecoach bandits who sing as they rob.
tt0032592,Lesley Selander,Hidden Gold,Western,"Hoppy and Lucky have been called in to investigate a series of stage holdups. The robbers are taking gold from Colby's mine and Hoppy suspects it may be ex-outlaw Colby himself. When Speedy strikes gold, Hoppy borrows it and announces a gold shipment hoping to catch the gang and their leader."
tt0032706,Lesley Selander,The Light of Western Stars,Western,"A prim Eastern woman heads West and ends up in the arms of a vulgar, alcoholic ranch hand."
tt0032674,Lesley Selander,Knights of the Range,Western,"Russell Hayden, taking a break from playing Hopalong Cassidy pictures, stars as Renn Frayne, a college-educated youth heading westward who finds more than he bargained for. Following a terrifying run-in with an outlaw gang, Frayne aligns himself with the heroine Holly Ripple (Jean Parker), whose father's cattle ranch is in danger of falling into the hands of the villains. Victor Jory as Malcolm Lascallie, the wily gambler,"
tt0033020,Lesley Selander,Santa Fe Marshal,Western,"U.S. Marshal Hopalong Cassidy is called when a town becomes overun with bad guys. Disguised as a member of a medicine show, Hoppy discovers that the ringleader is none other than sweet li'l ol' Ma Burton."
tt0031838,Lesley Selander,Range War,Western,Buck Colins heads a group of local ranchers who are trying to prevent the railroad from completing its line through their property. Till now they have been able to charge tolls on herds passing through. Hoppy goes undercover to expose them.
tt0031847,Lesley Selander,Renegade Trail,Western,"Hoppy goes to town to help Marshal Windy with some rustlers and winds up helping the widow Joyce when confidence men try to take her herd. King's Men songs include: ""Hi Thar Stranger"" and ""Lazy Rolls the Rio Grande."""
tt0031419,Lesley Selander,Heritage of the Desert,Western,"John Abbott returns to the desert land he owns, and after being wounded by hired gunman Chick Chance, he is befriended by rancher Andrew Naab and his son, Marvin. Naab's daughter, Marian, falls in love with John but is about to marry Snap Thornton to keep a promise made by her father. She runs away on her wedding day but is captured and held hostage by outlaw Henry Holderness. John, the Naabs and fellow ranchers rush to her rescue."
tt0031925,Lesley Selander,Silver on the Sage,Western,"Hoppy goes undercover as a gambler from the East when Bar 20 cattle are stolen by unknown rustlers. Brennan/Talbot are twin brothers (one a casino owner, the other a rancher) and Hoppy believes they provide alibis for each other while one is out committing crimes. Hoppy gets a job in the casino to learn more but is exposed when a gambling gunslinger notices him."
tt0030812,Lesley Selander,Sunset Trail,Adventure,"Disguising himself as a milquetoast Easterner who writes Western novels, Hoppy enrolls in a dude ranch in order to unmask the murderer of the owner's husband."
tt0030161,Lesley Selander,The Frontiersmen,Western,"The local school is causing Hoppy problems. First Bar 20 cattle are stolen when Hoppy investigates a problem there. Then the new teacher arrives and disrupts the routine of the Bar 20 hands. Later with the Bar 20 hands at graduation, the rustlers are poised to strike again. But there is dissension among them and this will lead to the break that Hoppy needs."
tt0030484,Lesley Selander,The Mysterious Rider,Western,"Ben Wade and his partner Frosty return to Bellounds' ranch where twenty years earlier Wade was wanted for murder. Unrecognized, he gets a job on the ranch and soon becomes involved in Folsom's cattle rustling and a chance to settle an old score."
tt0030621,Lesley Selander,Pride of the West,Western,"Caldwell and Nixon have their men rob the stage and then critcize the Sheriff for not catching the robbers. With her father the Sheriff under pressure, Mary sends for Hoppy who finds the stolen money and sets a trap to bring in the entire gang."
tt0029895,Lesley Selander,Bar 20 Justice,Western,"Hoppy's friend Dennis owns a rich gold mine. Frazier who owns the adjoining mine and wants the Dennis mine, has Dennis killed. Hoppy steps in to take over running the Dennis mine and learns Frazier's men sneak into and work the Dennis mine at night. Hoppy captures one of Frazier's men only to be captured in return by Frazier and left to die in a burning building."
tt0030224,Lesley Selander,Heart of Arizona,Western,"Belle Starr has returned from time in prison only to face a hail of bullets, along with rescue by Hoppy and the Bar 20 gang."
tt0029976,Lesley Selander,Cassidy of Bar 20,Romance,"Hopalong Cassidy, boss of the Bar 20 ranch in Texas, rides down the Camino Real in the New Mexico cattle country near Alamogordo, in response to an urgent message from his lifelong sweetheart, Nora Blake, who is in serious trouble. Before he and his saddlemates, ""Lucky"" Jenkins and ""Pappy"", can reach her ranch, they are stopped by Clay Allison, a cattle-rustler who is in almost complete control of the district, and wants to extend his holdings by seizing Nora's cattle and driving her out. Seeing Cassidy as a menace to his plans, he has him arrested on a trumped-up charge. Cassidy and his pals shoot their way out of the trouble and reach Nora;s ranch where they learn that Allison's henchmen have murdered her foreman, Tom Dillon, and Allison has sent for a crew of outlaws on the Texas border."
tt0030558,Lesley Selander,Partners of the Plains,Western,"Lorna Drake has inherited a ranch. Hoppy teaches her a bit about ranching and handles Scar Lewis, the bad guy, in the process."
tt0029020,Lesley Selander,Hopalong Rides Again,Western,"On a cattle drive Hoppy, camp cook Windy, companion Lucky, and young Artie Peters encounter an eccentric professor. The professor professes to be searching for the evolutionary missing link, but in reality he is a cattle rustler who uses his dynamite to scatter the cattle in order capture some of them. Hoppy and Bar 20 guys ultimately capture the professor."
tt0029582,Lesley Selander,Smoke Tree Range,Western,A cowboy aids an orphaned girl whose cattle are being rustled by an outlaw gang.
tt0029129,Lesley Selander,Left-Handed Law,Western,An army colonel tries to bring peace to a lawless community.
tt0029512,Lesley Selander,Sandflow,Western,"Director Leslie Selander exhibits the sure-handed expertise that would endear him to latter-day western cultists in his 1937 formula western Sandflow. Buck Jones plays the son of a crooked land dealer. Seeking redemption, Jones rides through the west to compensate every rancher who was cheated by his dad."
tt0027571,Lesley Selander,Empty Saddles,Western,Buck runs into trouble when he buys a deserted cattle ranch that he turns into a dude ranch.
tt0028180,Lesley Selander,Ride 'Em Cowboy,Western,"Buck Jones was producing as well as starring in his own western series by the time Ride 'Em Cowboy hit the screen. A heady combination of old and new, this one casts Jones as champeen auto racer Jess Burns, who reverts to his horse when called upon to rout the villains."
tt0038031,Nick Grinde,Road to Alcatraz,Mystery,"The police think a young lawyer (Robert Lowery) killed his partner, but he was drugged when it happened."
tt0034857,Nick Grinde,Hitler- Dead or Alive,Thriller,"A team of ex-con bounty hunters go to Germany in search of Hitler. If they can find him, a million dollar reward is to be paid to them."
tt0034795,Nick Grinde,The Girl from Alaska,Western,"A would-be prospector becomes involved in a plot to deceive an old prospector of his cache, but falls in love with his daughter instead."
tt0033921,Nick Grinde,Mountain Moonlight,Drama,"A cyclone destroys the Weaver family farm leaving only the old stone chimney.  When the chimney is torn down for building supplies, found secreted inside is an old metal box containing a promissory note, dated 15 Dec 1777, stating that one of their ancestors loaned $50,000 to the US government. The township chip in money to send the Weavers to Washington, DC to attempt to reclaim the money."
tt0032495,Nick Grinde,Friendly Neighbors,NA,"The Weaver Brothers hit the road and taste the hobo's life in this, the sixth, entry in the eleven-film ""Weaver Brothers and Elviry"" comedy-drama series. The singing hayseed family's journey begins when a drought destroys their farm. The young travelers soon hook up with a band of tramps and end up in a small town that has been nearly destroyed by the floods that occasionally roar through it. The Weavers' are moved by the townsfolk's plight and so decide to stay a spell and help out."
tt0032245,Nick Grinde,Before I Hang,Crime,"A physician on death row for a mercy killing is allowed to experiment on a serum using a criminals' blood, but secretly tests it on himself. He gets a pardon, but finds out he's become a Jekyll-&amp;-Hyde."
tt0032530,Nick Grinde,Girls of the Road,Adventure,"A story of the great-depression era about women hobos, tramps, job-seekers, fugitives and runaways running from or toward something as they hitch-hiked their way across the United States, dodging the police, do-gooders, lustful men and pursuing-husbands in a bad mood. One of them is a killer, another is a girl hitch-hiking to her wedding in order to afford a wedding gown, and there is also the Governor's daughter who crusades on their behalf, while hitch-hiking along with them."
tt0032783,Nick Grinde,Men Without Souls,Crime,A prison chaplain (John Litel) rescues a young convict (Glenn Ford) on a misguided mission of revenge.
tt0032753,Nick Grinde,The Man with Nine Lives,Science Fiction,"Dr. Leon Kravaal develops a potential cure for cancer, which involves freezing the patient. But an experiment goes awry when authorities believe Kravaal has killed a patient. Kravaal freezes the officials, along with himself. Years later, they are discovered and revived in hopes that Kravaal can indeed complete his cure. But human greed and weakness compound to disrupt the project."
tt0032358,Nick Grinde,Convicted Woman,Crime,A reporter and a lawyer investigate a women's prison and help an inmate who does not belong there.
tt0033025,Nick Grinde,Scandal Sheet,Drama,"The crimes of a tabloid publisher (Otto Kruger) are exposed by a reporter (Edward Norris), his secret illegitimate son."
tt0032141,Nick Grinde,A Woman is the Judge,Drama,"The title tells all in Columbia's A Woman is the Judge. Frieda Inescourt stars as lady jurist Mary Cabot, who 20 years earlier had lost contact with her infant daughter Justine. Now a grown woman (played by Rochelle Hudson), Justine accidentally shoots a man who'd impugned the reputation of her mother, whom she's never met. As luck would have it, the presiding judge at Justine's trial is none other than Mary Cabot-who up until the film's climax never realizes that she's holding the fate of her own baby in her hands."
tt0031614,Nick Grinde,The Man They Could Not Hang,Science Fiction,"Dr. Henryk Savaard is a scientist working on experiments to restore life to the dead. When he is unjustly hanged for murder, he is brought back to life by his trusted assistant. Re-animated he turns decidedly nasty and sets about murdering the jury that convicted him."
tt0031652,Nick Grinde,Million Dollar Legs,Music,"At Middleton College, controlled by rich donor Melton, only paying sports are allowed. But Freddie Frye, conniving student body president, has to get a letter in some sport to win back his girl Susie; he schemes to revive crew boat racing. Sinking boats, no money, and his own waistline stand in his way. Can they win the big race with State University?"
tt0031990,Nick Grinde,Sudden Money,Drama,"Promises of happier times dawn for the financially distressed Patterson family when father Sweeney and brother-in-law Archibald ""Doc"" Finney win a $150,000 grand prize in the sweepstake contest. With their windfall, each member of the family decides to pursue a dream."
tt0031534,Nick Grinde,King of Chinatown,Action,"Violene and death stalk the Chinese of a big American city, but one man, Dr. Chang Ling, and his daughter, Dr. Mary Ling, defy the racketeers who are responsible, and, against terrific odds, bring peace to their oppressed neighbors."
tt0151587,Nick Grinde,Mis dos amores,Romance,"Rita Santiago's father, Don Antonio, stubbornly refuses to give permission for her to marry Julio Bertolin, a struggling medical student, because he wants his daughter to marry a rich Brazilian. Because of this, Julio leaves medical school and determines to gain wealth and position for himself by becoming a singer."
tt0030122,Nick Grinde,Federal Man-Hunt,Crime,"By a daring ruse and inside help, Pete Rennick, a noted criminal behind bars on federal charges, escapes from the prison, and all of the law-agencies and local police are out to catch him with roadblocks and every car searched, but the escapee gets away. Bill Hasford, a private detective, investigating a racket finds it leads to the wanted man, and has the biggest adventure of his career."
tt0030076,Nick Grinde,Down in 'Arkansaw',Music,A government representative travels to the backwoods of Arkansas to convince the people there of the benefits to them of a proposed dam on their river.
tt0030049,Nick Grinde,Delinquent Parents,NA,A woman is forced to keep her marriage and past indiscretions a secret from those she loves.
tt0028845,Nick Grinde,Exiled to Shanghai,Drama,A fired cameraman by way of a girl's mistaken identity wins back his job through pioneering work in television.
tt0029166,Nick Grinde,Love Is on the Air,Romance,A newscaster (Ronald Reagan) gets demoted for exposing the town's criminal activities over the airwaves.
tt0029769,Nick Grinde,White Bondage,Drama,A reporter risks lynching to prove that share croppers are being cheated.
tt0029446,Nick Grinde,Public Wedding,Comedy,"The operators of a bankrupt carnival sideshow hope to restore their fallen fortunes by staging a fake 'public wedding' in the mouth of their unprofitable giant whale. But the intended 'bridegroom' absconds with the proceeds, arranging a substitute. The bride, Flip Lane (Jane Wyman), much to her surprise, finds herself really married to a handsome stranger, whose career as an artist she decides to manage, much to his dismay."
tt0028441,Nick Grinde,Under Southern Stars,Drama,"Set in the springtime of 1863 in Chancellorsville, Virginia during the War Between the States, this colorful short profiles the heroic Confederate General Thomas Jonathan ""Stonewall"" Jackson the night before he would meet his fate in battle."
tt0028907,Nick Grinde,Fugitive in the Sky,Mystery,"Reporter Terry Brewer goes to the Los Angeles airport to say goodbye to his sweetheart, airline hostess Rita Moore. He notices G-Man Mike Phelan among the passengers and assuming Phelan is on the trail of a criminal, decides to go along to get a story."
tt0028688,Nick Grinde,The Captain's Kid,Music,"In this children's adventure, the children of a small town are enthralled by the tales of the town drunk."
tt0027814,Nick Grinde,Jailbreak,Drama,A reporter gets himself sent to prison so he can solve a murder behind bars.
tt0028144,Nick Grinde,Public Enemy's Wife,Drama,"Judith has just been paroled for a crime which her vindictive, jealous, violent husband, Gene, fingered her for. Gene is in prison for life. She claims that she had no knowledge of Gene's criminal activity, but FBI agent Lee Laird doesn't buy it."
tt0385731,Nick Grinde,The Great American Pie Company,Comedy,"In this comedic short, two pie vendors discuss merging their businesses, but one of them may have an ulterior motive."
tt0026497,Nick Grinde,How to Sleep,Comedy,A humorous look at the problems people have trying to sleep.
tt0026593,Nick Grinde,Ladies Crave Excitement,Drama,"Bored rich girl hooks up with news photographer, gets caught up in his adventures."
tt0026127,Nick Grinde,Border Brigands,Western,Canadian Mountie goes undercover to catch his brother's killers.
tt0027044,Nick Grinde,Stone of Silver Creek,Western,"In perhaps the most tranquil B-Western of the 1930s, Buck Jones, who also produced, plays the tough but goodhearted proprietor of the Bonanza, the only gambling establishment in otherwise God-fearing Silver Creek. Noel Francis, who used to play blonde schemers in Warner Bros. gangster films, earns second billing as the casino's equally goodhearted chanteuse."
tt0024934,Nick Grinde,Bum Voyage,Comedy,"The girls find a pair of steamship tickets, not knowing that the cabin the tickets are for is inhabited by a gorilla."
tt0214993,Nick Grinde,No More West,Comedy,"Bert Lahr is a big city boy hung up on tales of the Old West. When his playing cowboys and Indians causes a ruckus, he's brought before a judge who prescribes him rest and relaxation...out West."
tt0024327,Nick Grinde,Menu,Comedy,A chef helps a housewife cook a duck dinner that will not give her husband indigestion.
tt0023653,Nick Grinde,Vanity Street,Drama,"A New York policeman helps a hungry and penniless young woman start life anew by arranging to get her a job in ""The Follies""."
tt0023464,Nick Grinde,Shopworn,Drama,A waitress falls for a wealthy young man but has to fight his mother to find happiness.
tt0022478,Nick Grinde,This Modern Age,Drama,"American Val Winters goes to Paris to meet the expatriate divorced mother she has never known. While there she and Harvard footballer Bob Blake fall in love. When Bob brings his parents to meet her, Val's mother is revealed to have been for years the mistress of married André de Graignon. This discovery causes major problems."
tt0022817,Nick Grinde,The Devil's Cabaret,Comedy,"At ""Satan &amp; Co., Inc."", the Devil is upset because too many people are going up to Heaven rather than down to Hades. He gives his assistant, Mr. Burns the task of getting more people to his domain. In front of a nightclub, Mr. Burns invites a crowd of people to come inside to ""The Devil's Cabaret"" and be entertained. After they enjoy songs and dancing, the people go willingly to Hades"
tt0021294,Nick Grinde,Remote Control,Comedy,A radio announcer gets caught up with a fake clairvoyant and his gang of thieves.
tt1221197,Nick Grinde,Metro Movietone Revue #4,Music,Another in a series of Metro Movietone Revues featuring various vaudeville acts.
tt1217623,Nick Grinde,Metro Movietone Revue #3,Music,Another in a series of Metro Movietone Revues featuring various vaudeville acts.
tt1210826,Nick Grinde,Metro Movietone Revue #2,Music,Another in a series of Metro Movietone Revues featuring various vaudeville acts.
tt0122608,Nick Grinde,Metro Movietone Revue #1,Music,The first in a series of Metro Movietone Revues featuring various vaudeville acts.
tt0019812,Nick Grinde,The Desert Rider,Western,The Desert Rider
tt0020184,Nick Grinde,Morgan's Last Raid,Western,Dan Claibourne ( Tim McCoy ) refuses to fight against his state when Tennessee secedes during the Civil War preliminaries. His sweetheart brands him a traitor. Dan joins Morgan's raiders of the Confederate Army and gets an opportunity to rescue the girl during a raid.
